wine_id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1129,6.4,0.105,0.29,1.1,0.035,44,140,0.99142,3.17,0.55,10.7,7
1130,8.3,0.49,0.23,6.65,0.034,6,158,0.99344,3.05,0.48,11.2,5
1131,7.3,0.23,0.34,9.3,0.052,19,86,0.99574,3.04,0.56,10,5
1132,6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,6
1133,8.9,0.26,0.33,8.1,0.024,47,202,0.99558,3.13,0.46,10.8,6
1134,6.5,0.28,0.33,15.7,0.053,51,190,0.9978,3.22,0.51,9.7,6
1135,8.4,0.19,0.42,1.6,0.047,9,101,0.994,3.06,0.65,11.1,4
1136,6.6,0.25,0.29,1.1,0.068,39,124,0.9914,3.34,0.58,11,7
1137,6.8,0.37,0.51,11.8,0.044,62,163,0.9976,3.19,0.44,8.8,5
1138,7.1,0.365,0.14,1.2,0.055,24,84,0.9941,3.15,0.43,8.9,5
1139,7.1,0.33,0.64,13.2,0.056,12,105,0.9972,3.05,0.39,9.2,5
1140,6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5
1141,7.5,0.23,0.3,1.2,0.03,27,80,0.99192,3.05,0.68,10.5,5
1142,8.2,0.23,0.37,1.3,0.042,39,117,0.9928,2.99,0.36,10,5
1143,6.8,0.27,0.28,13.3,0.076,50,163,0.9979,3.03,0.38,8.6,6
1144,6.9,0.14,0.38,1,0.041,22,81,0.99043,3.03,0.54,11.4,6
1145,6.6,0.28,0.41,7,0.046,59,194,0.99558,3.14,0.48,9.4,5
1146,6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6
1147,6.4,0.29,0.3,6.5,0.209,62,156,0.99478,3.1,0.4,9.4,5
1148,7.7,0.25,0.43,4.5,0.062,20,115,0.9966,3.38,0.5,9.9,6
1149,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7
1150,5.2,0.36,0.02,1.6,0.031,24,104,0.9896,3.44,0.35,12.2,6
1151,6.7,0.21,0.42,9.1,0.049,31,150,0.9953,3.12,0.74,9.9,7
1152,6.3,0.41,0.16,0.9,0.032,25,98,0.99274,3.16,0.42,9.5,5
1153,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7
1154,6.7,0.21,0.37,2.5,0.034,35,89,0.9913,3.25,0.5,11,7
1155,5.8,0.19,0.25,10.8,0.042,33,124,0.99646,3.22,0.41,9.2,6
1156,6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,7
1157,6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6
1158,7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6
1159,6.3,0.25,0.53,1.8,0.021,41,101,0.989315,3.19,0.31,13,6
1160,6.4,0.23,0.26,8.1,0.054,47,181,0.9954,3.12,0.49,9.4,5
1161,6.5,0.39,0.35,1.6,0.049,10,164,0.99516,3.35,0.51,9.7,5
1162,6.3,0.36,0.5,8.3,0.053,51,202,0.9955,3.2,0.51,9.6,6
1163,7.1,0.26,0.37,5.5,0.025,31,105,0.99082,3.06,0.33,12.6,8
1164,7.7,0.275,0.3,1,0.039,19,75,0.992,3.01,0.56,10.7,5
1165,6.4,0.28,0.41,6.8,0.045,61,216,0.9952,3.09,0.46,9.4,5
1166,7.3,0.18,0.65,1.4,0.046,28,157,0.9946,3.33,0.62,9.4,6
1167,7.6,0.13,0.34,9.3,0.062,40,126,0.9966,3.21,0.39,9.6,5
1168,7.5,0.23,0.68,11,0.047,37,133,0.9978,2.99,0.38,8.8,5
1169,7,0.28,0.32,7.75,0.032,30,114,0.99158,3.12,0.64,12.8,7
1170,6.8,0.31,0.42,6.9,0.046,50,173,0.9958,3.19,0.46,9,5
1171,6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5
1172,7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,5
1173,5.9,0.32,0.26,1.5,0.057,17,141,0.9917,3.24,0.36,10.7,5
1174,5.7,0.22,0.28,1.3,0.027,26,101,0.98948,3.35,0.38,12.5,7
1175,6.4,0.24,0.28,11.5,0.05,34,163,0.9969,3.31,0.45,9.5,5
1176,6.2,0.35,0.25,18.4,0.051,28,182,0.99946,3.13,0.62,9.3,6
1177,6,0.27,0.3,14.7,0.044,15,144,0.99666,3.12,0.53,10.3,6
1178,6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,6
1179,6.9,0.3,0.36,0.9,0.037,40,156,0.98968,3.08,0.36,12.1,6
1180,6.4,0.35,0.28,12.6,0.039,19,124,0.99539,3.2,0.43,10.6,6
1181,6.5,0.26,0.5,8,0.051,46,197,0.99536,3.18,0.47,9.5,5
1182,5.9,0.2,0.4,1.3,0.047,23,92,0.99232,3.2,0.45,10,6
1183,7.2,0.23,0.39,1.5,0.053,26,106,0.99166,3.18,0.47,11.1,6
1184,6.6,0.56,0.15,10,0.037,38,157,0.99642,3.28,0.52,9.4,5
1185,8,0.74,0.21,4,0.05,24,133,0.99418,3.06,0.38,9.7,5
1186,6.9,0.19,0.28,3,0.054,33,99,0.9924,3.16,0.4,10.8,6
1187,7.7,0.25,0.3,7.8,0.038,67,196,0.99555,3.1,0.5,10.1,5
1188,6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7
1189,6.5,0.26,0.32,16.5,0.045,44,166,1,3.38,0.46,9.5,6
1190,8.5,0.17,0.74,3.6,0.05,29,128,0.9928,3.28,0.4,12.4,6
1191,9,0.55,0.3,8.1,0.026,14,71,0.993,2.94,0.36,11.8,5
1192,6.1,0.36,0.41,19.35,0.07,67,207,1.00118,3.39,0.53,9.1,5
1193,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6
1194,6.3,0.22,0.34,1.2,0.036,32,96,0.98961,3.06,0.74,11.6,6
1195,6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,5
1196,6.9,0.25,0.3,4.1,0.054,23,116,0.994,2.99,0.38,9.4,6
1197,5.8,0.26,0.29,1,0.042,35,101,0.99044,3.36,0.48,11.4,7
1198,6.9,0.28,0.41,1.4,0.016,6,55,0.98876,3.16,0.4,13.4,5
1199,6,0.27,0.32,3.6,0.035,36,133,0.99215,3.23,0.46,10.8,6
1200,8.6,0.16,0.38,3.4,0.04,41,143,0.9932,2.95,0.39,10.2,6
1201,6.1,0.31,0.37,8.4,0.031,70,170,0.9934,3.42,0.4,11.7,8
1202,7,0.34,0.3,1.8,0.045,44,142,0.9914,2.99,0.45,10.8,6
1203,7.2,0.23,0.19,13.7,0.052,47,197,0.99865,3.12,0.53,9,5
1204,6.7,0.24,0.29,6.8,0.038,54,127,0.9932,3.33,0.46,11.6,7
1205,8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2,6
1206,6.8,0.73,0.2,6.6,0.054,25,65,0.99324,3.12,0.28,11.1,4
1207,8.4,0.17,0.31,5.4,0.052,47,150,0.9953,3.24,0.38,9.8,5
1208,6.3,0.35,0.26,17.6,0.061,59,198,0.99918,3.11,0.49,8.8,5
1209,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7
1210,7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,5
1211,6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,5
1212,5.6,0.255,0.57,10.7,0.056,66,171,0.99464,3.25,0.61,10.4,7
1213,7.6,0.445,0.44,14.5,0.045,68,212,0.9986,3.48,0.36,10,6
1214,7.9,0.22,0.45,14.2,0.038,53,141,0.9992,3.03,0.46,9.2,6
1215,9.5,0.42,0.41,2.3,0.034,22,145,0.9951,3.06,0.52,11,6
1216,7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6
1217,6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6
1218,8.4,0.58,0.27,12.15,0.033,37,116,0.9959,2.99,0.39,10.8,6
1219,6.4,0.32,0.23,16.2,0.055,36,176,0.9986,3.26,0.54,9.1,5
1220,6.3,0.21,0.4,1.7,0.031,48,134,0.9917,3.42,0.49,11.5,6
1221,7.1,0.23,0.3,2.6,0.034,62,148,0.99121,3.03,0.56,11.3,7
1222,8,0.34,0.25,6.4,0.035,38,103,0.99148,2.91,0.23,12.2,6
1223,6.7,0.11,0.34,8.8,0.043,41,113,0.9962,3.42,0.4,9.3,7
1224,7.4,0.17,0.29,1.4,0.047,23,107,0.9939,3.52,0.65,10.4,6
1225,5.7,0.335,0.34,1,0.04,13,174,0.992,3.27,0.66,10,5
1226,9,0.31,0.48,6.6,0.043,11,73,0.9938,2.9,0.38,11.6,5
1227,5.8,0.25,0.26,13.1,0.051,44,148,0.9972,3.29,0.38,9.3,5
1228,7.4,0.18,0.4,1.6,0.047,22,102,0.9937,3.28,0.44,10.7,5
1229,6.4,0.18,0.28,17.05,0.047,53,139,0.99724,3.25,0.35,10.5,6
1230,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7
1231,7.4,0.18,0.3,10.4,0.045,44,174,0.9966,3.11,0.57,9.7,6
1232,6.8,0.21,0.42,1.2,0.045,24,126,0.99234,3.09,0.87,10.9,6
1233,9.8,0.44,0.4,2.8,0.036,35,167,0.9956,2.97,0.39,9.2,5
1234,7,0.16,0.25,14.3,0.044,27,149,0.998,2.91,0.46,9.2,6
1235,7.7,0.15,0.29,1.3,0.029,10,64,0.9932,3.35,0.39,10.1,5
1236,6.7,0.31,0.3,2.4,0.038,30,83,0.98867,3.09,0.36,12.8,7
1237,7.1,0.32,0.34,14.5,0.039,46,150,0.995,3.38,0.5,12.5,8
1238,6.4,0.16,0.22,1.4,0.04,41,149,0.9933,3.49,0.58,10,6
1239,5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,5
1240,5.6,0.26,0.26,5.7,0.031,12,80,0.9923,3.25,0.38,10.8,5
1241,7,0.25,0.45,2.3,0.045,40,118,0.99064,3.16,0.48,11.9,7
1242,6.9,0.38,0.38,13.1,0.112,14,94,0.99792,3.02,0.48,9.2,5
1243,6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,6
1244,6.9,0.35,0.39,2.4,0.048,25,157,0.99133,3.2,0.54,11.1,7
1245,6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,5
1246,6.7,0.37,0.25,2.5,0.028,24,84,0.9909,3.14,0.36,11.7,6
1247,6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6
1248,7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,6
1249,7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10,6
1250,7.2,0.31,0.5,13.3,0.056,68,195,0.9982,3.01,0.47,9.2,5
1251,6.3,0.24,0.29,13.7,0.035,53,134,0.99567,3.17,0.38,10.6,6
1252,6.5,0.18,0.29,1.7,0.035,39,144,0.9927,3.49,0.5,10.5,6
1253,7.8,0.18,0.31,12.2,0.053,46,140,0.998,3.06,0.53,8.9,6
1254,6.4,0.24,0.5,11.6,0.047,60,211,0.9966,3.18,0.57,9.3,5
1255,7.3,0.27,0.3,1.3,0.04,26,84,0.99222,3.28,0.53,10.7,6
1256,8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,5
1257,6.5,0.32,0.3,2.3,0.051,20,127,0.98964,3.13,0.52,12.8,6
1258,6.2,0.3,0.31,1.2,0.048,19,125,0.98999,3.32,0.54,12.6,6
1259,7.8,0.16,0.41,1.7,0.026,29,140,0.991,3.02,0.78,12.5,6
1260,7,0.35,0.17,1.1,0.049,7,119,0.99297,3.13,0.36,9.7,6
1261,6.8,0.19,0.32,7.6,0.049,37,107,0.99332,3.12,0.44,10.7,7
1262,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6
1263,6.2,0.21,0.27,1.7,0.038,41,150,0.9933,3.49,0.71,10.5,7
1264,5.3,0.6,0.34,1.4,0.031,3,60,0.98854,3.27,0.38,13,6
1265,7,0.2,0.34,2.1,0.049,12,136,0.9922,3.25,0.46,11.6,7
1266,8.9,0.34,0.32,1.3,0.041,12,188,0.9953,3.17,0.49,9.5,5
1267,6.9,0.24,0.39,1.3,0.063,18,136,0.9928,3.31,0.48,10.4,7
1268,7.2,0.21,0.37,1.6,0.049,23,94,0.9924,3.16,0.48,10.9,7
1269,7.3,0.28,0.42,1.2,0.033,29,142,0.99205,3.17,0.43,10.7,4
1270,6.4,0.26,0.26,1.1,0.052,22,176,0.99304,3.09,0.54,9.3,5
1271,8.5,0.21,0.41,4.3,0.036,24,99,0.9947,3.18,0.53,9.7,6
1272,8.3,0.23,0.43,3.2,0.035,14,101,0.9928,3.15,0.36,11.5,5
1273,6.6,0.17,0.28,1.8,0.042,62,178,0.99204,3.15,0.42,10.2,5
1274,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7
1275,7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,7
1276,6.8,0.28,0.4,22,0.048,48,167,1.001,2.93,0.5,8.7,5
1277,6,0.17,0.29,9.7,0.044,33,98,0.99536,3.12,0.36,9.2,6
1278,7.2,0.24,0.4,1.4,0.045,31,106,0.9914,2.88,0.38,10.8,6
1279,6.6,0.23,0.26,1.3,0.045,16,128,0.9934,3.36,0.6,10,6
1280,7,0.28,0.26,1.7,0.042,34,130,0.9925,3.43,0.5,10.7,8
1281,7.8,0.16,0.41,1.7,0.026,29,140,0.991,3.02,0.78,12.5,6
1282,7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7
1283,6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,5
1284,6.9,0.27,0.25,7.5,0.03,18,117,0.99116,3.09,0.38,13,6
1285,7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,8
1286,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6
1287,7.6,0.32,0.36,1.6,0.04,32,155,0.993,3.23,0.52,11.3,6
1288,6.6,0.29,0.31,3.9,0.027,39,96,0.99035,3.24,0.6,12.6,8
1289,6.8,0.29,0.56,11.9,0.043,66,230,0.9972,3.02,0.63,9.3,5
1290,7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4,5
1291,7.5,0.38,0.5,12.8,0.042,57,184,0.9984,3.09,0.46,9,6
1292,6.7,0.13,0.57,6.6,0.056,60,150,0.99548,2.96,0.43,9.4,6
1293,6.7,0.32,0.32,1.7,0.031,31,114,0.98946,3.12,0.35,12.5,6
1294,6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7
1295,7.5,0.27,0.36,7,0.036,45,164,0.9939,3.03,0.33,11,5
1296,6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5
1297,6.7,0.19,0.23,6.2,0.047,36,117,0.9945,3.34,0.43,9.6,6
1298,6.4,0.18,0.31,1.6,0.049,36,127,0.9934,3.6,0.67,10.4,7
1299,6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,6
1300,7.1,0.39,0.35,12.5,0.044,26,72,0.9941,3.17,0.29,11.6,5
1301,8.3,0.24,0.27,2.1,0.03,22,162,0.9914,2.99,0.68,11.9,6
1302,7.7,0.25,0.49,2.5,0.047,31,169,0.99252,3.07,0.57,10.6,6
1303,5.8,0.12,0.21,1.3,0.056,35,121,0.9908,3.32,0.33,11.4,6
1304,6.3,0.23,0.21,5.1,0.035,29,142,0.9942,3.36,0.33,10.1,7
1305,6.5,0.22,0.5,16.4,0.048,36,182,0.99904,3.02,0.49,8.8,6
1306,6.6,0.33,0.24,16.05,0.045,31,147,0.99822,3.08,0.52,9.2,5
1307,5.5,0.35,0.35,1.1,0.045,14,167,0.992,3.34,0.68,9.9,6
1308,5.9,0.37,0.14,6.3,0.036,34,185,0.9944,3.17,0.63,9.8,5
1309,7.6,0.37,0.34,3.2,0.028,42,162,0.9903,3.01,0.33,12.4,6
1310,9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,5
1311,7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6
1312,6.8,0.34,0.36,8.9,0.029,44,128,0.99318,3.28,0.35,11.95,7
1313,6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,6
1314,5.3,0.23,0.56,0.9,0.041,46,141,0.99119,3.16,0.62,9.7,5
1315,6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,6
1316,7.6,0.36,0.48,13.5,0.038,44,116,0.9982,3.04,0.48,9.2,5
1317,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5
1318,7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6
1319,7.1,0.36,0.4,1.95,0.033,26,118,0.98934,3.2,0.45,13.5,7
1320,6.3,0.26,0.42,7.1,0.045,62,209,0.99544,3.2,0.53,9.5,6
1321,7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6
1322,6.8,0.28,0.44,11.5,0.04,58,223,0.9969,3.22,0.56,9.5,5
1323,7.7,0.29,0.48,2.3,0.049,36,178,0.9931,3.17,0.64,10.6,6
1324,6.6,0.25,0.25,1.3,0.04,28,85,0.98984,2.87,0.48,11.2,6
1325,7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6
1326,6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,5
1327,7,0.31,0.29,1.4,0.037,33,128,0.9896,3.12,0.36,12.2,7
1328,6.8,0.19,0.36,1.9,0.035,30,96,0.9917,3.15,0.54,10.8,7
1329,6.6,0.23,0.32,0.9,0.041,25,79,0.9926,3.39,0.54,10.2,7
1330,6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7
1331,6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,6
1332,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,5
1333,6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,7
1334,7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5
1335,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6
1336,6.7,0.24,0.31,2.3,0.044,37,113,0.99013,3.29,0.46,12.9,6
1337,7.3,0.22,0.49,9.4,0.034,29,134,0.9939,2.99,0.32,11,7
1338,6.7,0.62,0.24,1.1,0.039,6,62,0.9934,3.41,0.32,10.4,5
1339,8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7
1340,6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5
1341,6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9,5
1342,7.6,0.47,0.49,13,0.239,42,220,0.9988,2.96,0.51,9.2,5
1343,5.9,0.26,0.29,5.4,0.046,34,116,0.99224,3.24,0.41,11.4,6
1344,6.8,0.37,0.28,4,0.03,29,79,0.99,3.23,0.46,12.4,7
1345,4.7,0.67,0.09,1,0.02,5,9,0.98722,3.3,0.34,13.6,5
1346,8.8,0.39,0.35,1.8,0.096,22,80,0.99016,2.95,0.54,12.6,6
1347,6.2,0.28,0.51,7.9,0.056,49,206,0.9956,3.18,0.52,9.4,5
1348,7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6
1349,5.9,0.26,0.21,12.5,0.034,36,152,0.9972,3.28,0.43,9.5,6
1350,8.2,0.32,0.26,2.1,0.062,26,87,0.98974,3.1,0.47,12.8,6
1351,6.9,0.35,0.55,11.95,0.038,22,111,0.99687,3.11,0.29,9.7,5
1352,7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6
1353,7.2,0.31,0.41,8.6,0.053,15,89,0.9976,3.29,0.64,9.9,6
1354,6.1,0.37,0.2,7.6,0.031,49,170,0.99558,3.22,0.48,9.5,5
1355,7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,7
1356,7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4
1357,6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,5
1358,6.5,0.21,0.51,17.6,0.045,34,125,0.99966,3.2,0.47,8.8,6
1359,6.3,0.22,0.57,1.4,0.208,14,96,0.9932,3.16,0.43,10,6
1360,7.6,0.21,0.35,1.2,0.041,7,106,0.9914,3.06,0.45,11.3,4
1361,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,6
1362,8.4,0.28,0.4,8.9,0.048,33,146,0.9988,3.4,0.46,9.3,5
1363,9.4,0.26,0.53,1.2,0.047,25,109,0.9921,3.23,0.28,12.5,6
1364,6.9,0.3,0.21,7.2,0.045,54,190,0.99595,3.22,0.48,9.4,5
1365,7.4,0.22,0.28,9,0.046,22,121,0.99468,3.1,0.55,10.8,5
1366,8.1,0.3,0.49,12.3,0.049,50,144,0.9971,3.09,0.57,10.2,7
1367,6.5,0.26,0.34,1.4,0.04,25,184,0.99216,3.29,0.46,10.7,5
1368,6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6
1369,6.6,0.28,0.3,12.9,0.033,31,177,0.99479,3.12,0.39,11.2,6
1370,6,0.27,0.4,1.7,0.021,18,82,0.9891,3.24,0.95,13.13333333,6
1371,6.6,0.19,0.28,1.1,0.044,38,100,0.9904,3.22,0.69,11.2,6
1372,5.8,0.22,0.29,0.9,0.034,34,89,0.98936,3.14,0.36,11.1,7
1373,6.7,0.24,0.46,2.2,0.033,19,111,0.99045,3.1,0.62,11.9,6
1374,6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5
1375,7.3,0.32,0.35,1.4,0.05,8,163,0.99244,3.24,0.42,10.7,5
1376,6.8,0.22,0.32,5.9,0.054,40,152,0.9938,3.2,0.57,10.8,6
1377,6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.533333333,6
1378,6.4,0.29,0.32,2.4,0.014,34,89,0.99008,3.24,0.66,12.5,7
1379,7.4,0.32,0.55,16.6,0.056,53,238,1.0017,2.96,0.58,8.7,6
1380,7.6,0.19,0.41,1.1,0.04,38,143,0.9907,2.92,0.42,11.4,5
1381,7.5,0.17,0.71,11.8,0.038,52,148,0.99801,3.03,0.46,8.9,5
1382,6.1,0.28,0.27,8,0.048,41,162,0.99498,3.21,0.51,9.9,5
1383,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7
1384,6.3,0.4,0.24,5.1,0.036,43,131,0.99186,3.24,0.44,11.3,6
1385,9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10,6
1386,7.1,0.23,0.28,1.9,0.046,33,103,0.98997,3.12,0.31,12,5
1387,7.6,0.2,0.26,4.5,0.086,37,133,0.9963,3.15,0.42,9.2,5
1388,6.1,0.27,0.33,2.2,0.021,26,117,0.9886,3.12,0.3,12.5,6
1389,8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,5
1390,6.5,0.32,0.23,1.2,0.054,39,208,0.99272,3.18,0.46,9.9,6
1391,7.8,0.21,0.39,1.8,0.034,62,180,0.991,3.09,0.75,12.6,8
1392,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,4
1393,7.2,0.19,0.27,11.2,0.061,46,149,0.99772,2.99,0.59,9.3,6
1394,7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5
1395,6.4,0.26,0.42,9.7,0.044,30,140,0.9962,3.18,0.47,9.1,6
1396,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6
1397,7.9,0.34,0.44,6.5,0.027,47,126,0.99124,2.96,0.37,12.5,6
1398,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,6
1399,6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2,5
1400,8.1,0.26,0.3,7.8,0.049,39,152,0.9954,2.99,0.58,10,6
1401,6.6,0.26,0.38,6.5,0.17,68,201,0.9956,3.19,0.38,9.4,6
1402,7.7,0.26,0.32,1.2,0.04,26,117,0.993,3.21,0.56,10.8,5
1403,6,0.34,0.32,3.8,0.044,13,116,0.99108,3.39,0.44,11.8,7
1404,8.8,0.28,0.45,6,0.022,14,49,0.9934,3.01,0.33,11.1,7
1405,7.1,0.24,0.41,17.8,0.046,39,145,0.9998,3.32,0.39,8.7,5
1406,8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6
1407,6.5,0.41,0.24,14,0.048,24,113,0.9982,3.44,0.53,9.8,6
1408,6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,7
1409,6.6,0.25,0.31,12.4,0.059,52,181,0.9984,3.51,0.47,9.8,6
1410,7.5,0.21,0.34,1.2,0.06,26,111,0.9931,3.51,0.47,10.7,6
1411,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7
1412,6.6,0.21,0.31,11.4,0.039,46,165,0.99795,3.41,0.44,9.8,7
1413,6.3,0.39,0.35,5.9,0.04,82.5,260,0.9941,3.12,0.66,10.1,5
1414,6,0.28,0.52,5,0.078,30,139,0.99494,3.1,0.36,9,6
1415,4.9,0.235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,6
1416,6.4,0.29,0.44,3.6,0.197,75,183,0.9942,3.01,0.38,9.1,5
1417,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,7
1418,7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7
1419,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7
1420,6.3,0.24,0.55,8.1,0.04,67,216,0.99596,3.24,0.5,9.2,5
1421,6.1,0.28,0.25,17.75,0.044,48,161,0.9993,3.34,0.48,9.5,5
1422,6.6,0.19,0.35,1.5,0.037,37,107,0.99006,3.18,0.68,12,7
1423,5.8,0.3,0.33,3.5,0.033,25,116,0.99057,3.2,0.44,11.7,6
1424,8.8,0.33,0.44,6.35,0.024,9,87,0.9917,2.96,0.4,12.6,7
1425,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5
1426,6.6,0.26,0.25,11.6,0.045,45,178,0.99691,3.33,0.43,9.8,6
1427,6.8,0.25,0.3,11.8,0.043,53,133,0.99524,3.03,0.58,10.4,6
1428,7.2,0.17,0.37,6.9,0.059,47,128,0.99322,3.08,0.46,11,7
1429,6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4,5
1430,7.3,0.24,0.29,1.2,0.037,37,97,0.9926,3.19,0.7,10.1,6
1431,7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5
1432,5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6
1433,6.4,0.33,0.44,8.9,0.055,52,164,0.99488,3.1,0.48,9.6,5
1434,7.6,0.19,0.37,13.1,0.033,52,151,0.99726,3.18,0.79,10.4,6
